;OrderID;AccountID;Amount;K_SYMBOL
4176;34022;3115;5353.3;Loan payment
4177;34023;3115;14723.0;Household
4178;34024;3116;9037.0;Household
4179;34025;3117;3570.0;Household
4180;34026;3118;8886.0;Household
4181;34027;3119;1144.0;Household
4182;34028;3119;84.0;
4183;34029;3119;884.0;Insurance payment
4184;34030;3120;2904.0;Household
4185;34031;3121;2902.0;Household
4186;34032;3122;4944.0;Household
4187;34035;3124;3649.0;Household
4188;34036;3124;811.0;
4189;34037;3124;876.0;Insurance payment
4190;34038;3125;4245.0;Household
4191;34039;3126;3992.0;Household
4192;34040;3127;7334.0;Household
4193;34041;3129;2707.0;Household
4194;34042;3130;1546.0;Household
4195;34043;3131;9131.0;Household
4196;34044;3132;3520.0;Household
4197;34045;3132;855.0;
4198;34046;3132;13.0;Insurance payment
4199;34047;3133;3191.0;Household
4200;34048;3133;6327.0;
4201;34049;3134;3268.0;Household
4202;34050;3135;6814.0;Household
4203;34051;3136;2655.0;Household
4204;34052;3136;3489.0;
4205;34053;3137;4226.5;Loan payment
4206;34054;3140;2376.0;Household
4207;34055;3140;1978.0;
4208;34056;3141;1087.0;Leasing
4209;34057;3141;9905.0;Household
4210;34058;3142;1974.0;Household
4211;34059;3142;1254.0;Household
4212;34060;3143;4474.0;Household
4213;34061;3143;5454.0;Loan payment
4214;34062;3144;3786.0;Household
4215;34063;3145;2527.0;Household
4216;34064;3146;2122.0;Household
4217;34065;3147;7729.0;Household
4218;34066;3147;28.0;
4219;34067;3147;33.0;Insurance payment
4220;34068;3147;37.0;
4221;34069;3148;2478.0;Household
4222;34072;3151;363.0;Household
4223;34073;3151;4081.0;
4224;34074;3152;6339.0;Household
4225;34075;3153;3175.0;Household
4226;34076;3153;2001.0;
4227;34077;3154;3609.0;Household
4228;34078;3154;515.0;
4229;34079;3155;8704.0;Household
4230;34080;3156;1087.0;Leasing
4231;34081;3157;694.0;Household
4232;34082;3157;1740.0;Household
4233;34083;3158;2100.0;Household
4234;34087;3160;8364.0;Household
4235;34088;3161;2501.0;Loan payment
4236;34089;3162;9350.0;Household
4237;34090;3163;2221.7;Leasing
4238;34091;3163;2350.0;Household
4239;34092;3163;6514.0;
4240;34093;3163;1620.0;Insurance payment
4241;34094;3164;2971.0;Household
4242;34095;3164;433.0;Household
4243;34098;3166;3702.8;Loan payment
4244;34099;3168;3292.0;Household
4245;34100;3169;836.0;Household
4246;34101;3169;6674.0;
4247;34102;3170;4187.0;Household
4248;34103;3171;3102.0;Household
4249;34104;3172;1899.0;Household
4250;34105;3172;43.0;
4251;34106;3173;2189.0;Household
4252;34107;3173;634.0;Household
4253;34108;3174;2859.0;Household
4254;34109;3175;3280.0;Household
4255;34110;3176;2464.0;Household
4256;34111;3178;1665.0;Household
4257;34112;3178;287.0;
4258;34113;3179;2556.0;Household
4259;34114;3179;1015.0;
4260;34115;3180;1210.0;Household
4261;34116;3180;1954.0;
4262;34117;3182;6455.0;Household
4263;34118;3183;3024.0;Household
4264;34119;3184;3410.0;Household
4265;34120;3185;6404.0;Household
4266;34121;3185;2041.0;
4267;34122;3186;7456.0;Household
4268;34123;3188;7623.0;Household
4269;34124;3189;3702.8;Loan payment
4270;34125;3190;3085.0;Household
4271;34126;3191;2774.0;Household
4272;34127;3191;3606.0;
4273;34128;3192;1272.0;Household
4274;34129;3192;2518.0;
4275;34130;3193;9641.0;Household
4276;34131;3194;7584.0;Household
4277;34132;3195;1599.0;Household
4278;34133;3195;1253.0;
4279;34134;3195;218.0;Insurance payment
4280;34135;3196;2389.0;Household
4281;34136;3197;2008.0;Household
4282;34140;3199;1571.0;Household
4283;34141;3199;2164.0;
4284;34142;3201;3352.0;Household
4285;34143;3201;2898.0;
4286;34144;3202;1613.0;Household
4287;34145;3202;908.0;Household
4288;34146;3203;2111.0;Household
4289;34147;3205;1564.0;Household
4290;34148;3206;2434.0;Household
4291;34149;3206;677.0;
4292;34152;3209;5659.0;Household
4293;34153;3210;7388.0;Household
4294;34154;3211;2012.0;Household
4295;34155;3212;2112.0;Household
4296;34156;3212;68.0;
4297;34157;3212;95.0;Insurance payment
4298;34158;3212;47.0;
4299;34159;3213;1483.0;Household
4300;34160;3213;562.0;
4301;34161;3214;2679.0;Household
4302;34164;3216;1951.3;Leasing
4303;34165;3216;2712.0;Household
4304;34166;3216;6634.0;
4305;34167;3217;1951.3;Leasing
4306;34168;3217;8196.0;Household
4307;34169;3218;1449.0;Household
4308;34170;3218;667.0;
4309;34171;3219;8811.0;Household
4310;34172;3220;1882.0;Leasing
4311;34173;3221;148.0;Household
4312;34174;3221;2038.0;Household
4313;34175;3222;674.0;Household
4314;34176;3222;859.0;
4315;34177;3222;590.0;Insurance payment
4316;34178;3224;2583.0;Household
4317;34179;3224;1375.0;Household
4318;34180;3225;8030.0;Household
4319;34181;3226;450.0;Household
4320;34182;3226;2348.0;
4321;34183;3227;2743.0;Household
4322;34184;3227;1662.0;
4323;34185;3227;4742.0;Insurance payment
4324;34186;3227;1721.0;Leasing
4325;34187;3228;3847.0;Household
4326;34188;3229;3252.2;Loan payment
4327;34189;3229;6828.0;Household
4328;34190;3229;6411.0;
4329;34191;3230;2144.0;Loan payment
4330;34192;3231;2636.0;Household
4331;34193;3232;2413.0;Household
4332;34194;3233;9044.0;Household
4333;34195;3234;2659.0;Household
4334;34196;3235;6149.0;Household
4335;34197;3236;350.0;Household
4336;34198;3236;2038.0;Household
4337;34199;3237;9095.0;Household
4338;34200;3238;8109.0;Household
4339;34201;3238;793.0;
4340;34202;3239;8838.0;Household
4341;34203;3240;1951.3;Leasing
4342;34204;3240;5110.0;Household
4343;34205;3240;21.0;
4344;34206;3240;298.0;Insurance payment
4345;34207;3241;3034.0;Household
4346;34208;3242;5838.0;Household
4347;34209;3242;1551.0;Loan payment
4348;34210;3243;3886.0;Household
4349;34211;3244;1858.0;Household
4350;34212;3244;219.0;
4351;34213;3245;3878.0;Household
4352;34214;3246;4621.0;Household
4353;34215;3247;974.0;Household
4354;34216;3247;3032.0;
4355;34217;3248;2793.0;Household
4356;34218;3248;466.0;Household
4357;34219;3249;8197.0;Household
4358;34220;3249;5677.0;Loan payment
4359;34221;3250;1880.0;Household
4360;34222;3251;2021.0;Household
4361;34223;3252;1406.0;Household
4362;34224;3252;483.0;
4363;34225;3252;155.0;Insurance payment
4364;34226;3253;1951.3;Leasing
4365;34227;3254;5119.0;Household
4366;34228;3256;2232.0;Household
4367;34229;3256;4490.0;
4368;34231;3258;1646.0;Leasing
4369;34232;3258;8565.0;Household
4370;34233;3258;213.0;
4371;34234;3259;912.0;Household
4372;34235;3259;1350.0;
4373;34236;3260;8462.0;Household
4374;34237;3260;40.0;
4375;34238;3261;3647.0;Household
4376;34239;3261;2197.0;
4377;34240;3262;8340.0;Household
4378;34241;3264;1886.0;Household
4379;34243;3266;119.0;Household
4380;34244;3266;1528.0;Household
4381;34245;3267;6403.0;Household
4382;34246;3268;1395.0;Household
4383;34247;3268;634.0;
4384;34248;3268;251.0;Insurance payment
4385;34249;3269;1951.3;Leasing
4386;34250;3270;7806.0;Household
4387;34251;3271;2527.0;Household
4388;34252;3272;466.0;Household
4389;34253;3272;1531.0;
4390;34254;3272;1126.0;Insurance payment
4391;34255;3272;342.0;
4392;34256;3273;7876.0;Loan payment
4393;34257;3274;5775.0;Household
4394;34258;3275;120.0;Household
4395;34259;3275;3056.0;
4396;34260;3276;1722.0;Household
4397;34261;3276;929.0;
4398;34262;3276;1017.0;Insurance payment
4399;34263;3279;11462.0;Household
4400;34264;3280;1726.0;Household
4401;34265;3280;2671.0;
4402;34266;3281;3594.0;Household
4403;34267;3283;8720.0;Household
4404;34268;3284;4872.0;Household
4405;34269;3285;2100.0;Household
4406;34270;3286;11785.0;Household
4407;34271;3287;6968.0;Household
4408;34272;3288;2471.0;Household
4409;34273;3289;3419.0;Household
4410;34274;3289;3841.0;
4411;34275;3291;2505.0;Household
4412;34276;3292;3170.0;Household
4413;34277;3293;7668.7;Loan payment
4414;34278;3293;3231.0;Household
4415;34279;3293;567.0;
4416;34280;3293;58.0;Insurance payment
4417;34281;3293;221.0;
4418;34282;3294;6369.0;Household
4419;34287;3296;5091.0;Household
4420;34288;3296;9248.0;
4421;34289;3299;4676.0;Loan payment
4422;34290;3300;7786.5;Loan payment
4423;34291;3300;6632.0;Household
4424;34292;3301;4956.0;Household
4425;34293;3302;1376.0;Household
4426;34294;3302;572.0;
4427;34295;3302;57.0;Insurance payment
4428;34296;3304;4660.0;Household
4429;34297;3305;22.0;Household
4430;34298;3305;2858.0;Household
4431;34299;3306;5454.0;Household
4432;34300;3306;59.0;
4433;34301;3309;2430.0;Household
4434;34302;3309;2991.0;
4435;34303;3309;731.0;Insurance payment
4436;34304;3310;3277.0;Household
4437;34305;3311;4671.9;Leasing
4438;34306;3311;4035.0;Household
4439;34307;3311;666.0;
4440;34308;3311;3455.0;Insurance payment
4441;34309;3312;813.0;Household
4442;34310;3312;789.0;
4443;34311;3312;330.0;Insurance payment
4444;34312;3312;32.0;
4445;34317;3316;9655.0;Household
4446;34318;3317;2166.0;Household
4447;34319;3318;667.0;Household
4448;34320;3318;771.0;
4449;34321;3318;511.0;Insurance payment
4450;34322;3319;66.0;Household
4451;34323;3319;2154.0;
4452;34324;3320;2075.0;Household
4453;34325;3322;3421.0;Household
4454;34326;3323;3498.0;Household
4455;34327;3324;2471.0;Household
4456;34328;3324;2146.0;
4457;34329;3327;1923.0;Household
4458;34330;3327;4270.0;
4459;34331;3328;3300.0;Household
4460;34332;3329;9249.0;Household
4461;34333;3329;1604.0;Loan payment
4462;34334;3330;3651.7;Leasing
4463;34335;3330;5713.0;Household
4464;34336;3331;3832.0;Household
4465;34337;3331;1436.0;
4466;34338;3335;2170.0;Household
4467;34339;3336;2974.0;Household
4468;34340;3337;5743.0;Household
4469;34341;3338;7531.0;Household
4470;34342;3339;3354.0;Household
4471;34346;3342;8335.0;Household
4472;34347;3343;2212.0;Household
4473;34348;3343;7661.0;
4474;34349;3344;8537.0;Household
4475;34351;3346;2276.0;Household
4476;34352;3346;4930.0;
4477;34353;3347;2624.0;Household
4478;34354;3348;5787.0;Household
4479;34355;3349;7601.0;Household
4480;34356;3350;3661.0;Household
4481;34357;3351;2700.0;Household
4482;34358;3352;2360.0;Household
4483;34359;3352;578.0;
4484;34360;3353;6086.2;Loan payment
4485;34361;3353;10616.0;Household
4486;34362;3353;58.0;
4487;34363;3353;414.0;Insurance payment
4488;34364;3354;489.0;Household
4489;34365;3354;2704.0;
4490;34366;3354;1540.0;Insurance payment
4491;34367;3354;415.0;Loan payment
4492;34368;3355;2575.0;Household
4493;34372;3357;1841.0;Household
4494;34373;3358;1740.0;Household
4495;34374;3358;446.0;
4496;34375;3359;2038.0;Household
4497;34376;3360;9194.0;Household
4498;34377;3361;6154.0;Household
4499;34378;3362;7294.0;Household
4500;34379;3363;2463.0;Household
4501;34380;3364;3651.7;Leasing
4502;34381;3364;5491.0;Household
4503;34382;3364;699.0;
4504;34383;3365;2298.0;Household
4505;34384;3365;677.0;Household
4506;34385;3366;3964.0;Household
4507;34386;3366;1608.0;
4508;34387;3367;904.0;Household
4509;34388;3367;2119.0;
4510;34389;3368;4389.0;Household
4511;34390;3368;3343.0;
4512;34391;3368;176.0;Insurance payment
4513;34392;3369;26.0;Household
4514;34393;3369;3007.0;
4515;34394;3370;2385.5;Leasing
4516;34395;3371;11549.0;Household
4517;34396;3372;9838.0;Household
4518;34397;3373;5776.0;Household
4519;34398;3373;3435.0;
4520;34401;3376;6794.0;Household
4521;34402;3377;3240.0;Household
4522;34403;3378;6387.0;Household
4523;34404;3380;4376.0;Household
4524;34405;3381;9971.0;Household
4525;34406;3382;3975.8;Loan payment
4526;34407;3384;2935.0;Household
4527;34408;3385;3454.0;Household
4528;34411;3389;4882.0;Household
4529;34412;3390;3385.5;Loan payment
4530;34413;3390;850.0;Household
4531;34414;3390;2004.0;
4532;34415;3390;105.0;Insurance payment
4533;34416;3390;560.0;
4534;34417;3391;813.0;Household
4535;34418;3391;6082.0;
4536;34419;3391;620.0;Leasing
4537;34420;3392;6139.0;Household
4538;34421;3393;7993.0;Household
4539;34422;3394;191.0;Household
4540;34423;3394;1698.0;Household
4541;34424;3395;3712.0;Household
4542;34425;3397;9400.0;Household
4543;34426;3398;1990.0;Household
4544;34427;3399;4748.0;Household
4545;34428;3399;784.0;
4546;34429;3399;261.0;Insurance payment
4547;34430;3399;1753.0;
4548;34433;3401;4247.0;Household
4549;34434;3402;1197.0;Leasing
4550;34435;3402;3656.0;Household
4551;34436;3402;4324.0;
4552;34437;3403;1995.0;Loan payment
4553;34438;3405;7543.0;Household
4554;34439;3406;2820.0;Household
4555;34440;3409;3167.0;Household
4556;34441;3410;3505.0;Household
4557;34442;3410;169.0;Insurance payment
4558;34443;3410;120.0;
4559;34444;3411;6443.0;Household
4560;34445;3412;670.0;Household
4561;34446;3412;1033.0;Household
4562;34447;3413;4359.0;Household
4563;34448;3413;242.0;
4564;34449;3413;247.0;Insurance payment
4565;34450;3413;139.0;
4566;34456;3415;4178.0;Household
4567;34459;3418;4318.0;Loan payment
4568;34460;3419;4910.0;Household
4569;34461;3419;532.0;
4570;34462;3419;2456.0;Insurance payment
4571;34466;3421;8640.0;Household
4572;34467;3422;9212.0;Household
4573;34468;3423;1110.0;Household
4574;34469;3423;2685.0;
4575;34470;3424;1379.0;Leasing
4576;34471;3424;4979.0;Household
4577;34472;3424;2264.0;
4578;34473;3424;1463.0;Insurance payment
4579;34474;3425;2646.0;Household
4580;34475;3426;13088.0;Household
4581;34476;3426;488.0;
4582;34477;3427;9843.0;Household
4583;34478;3429;538.0;Household
4584;34479;3429;1326.0;Household
4585;34480;3430;2426.0;Household
4586;34481;3431;8649.0;Household
4587;34482;3432;2734.0;Household
4588;34483;3433;2303.0;Household
4589;34484;3434;983.0;Household
4590;34485;3434;988.0;
4591;34486;3435;3090.0;Household
4592;34487;3436;2243.0;Household
4593;34488;3437;478.0;Household
4594;34489;3437;6761.0;
4595;34490;3438;2857.0;Household
4596;34491;3439;7541.0;Household
4597;34492;3440;7623.0;Household
4598;34493;3440;2066.0;
4599;34494;3440;20.0;Insurance payment
4600;34495;3440;5.0;
4601;34497;3442;2230.0;Household
4602;34498;3443;2755.0;Household
4603;34499;3446;12659.0;Household
4604;34502;3448;2860.7;Loan payment
4605;34503;3451;7097.0;Household
4606;34504;3452;3129.0;Household
4607;34505;3453;7062.0;Household
4608;34506;3454;3208.0;Household
4609;34507;3455;5622.5;Loan payment
4610;34508;3456;1500.0;Household
4611;34509;3457;2796.0;Household
4612;34510;3458;1153.0;Household
4613;34511;3458;1525.0;Household
4614;34512;3460;2931.0;Loan payment
4615;34513;3462;1491.0;Household
4616;34514;3462;4743.0;
4617;34515;3463;646.0;Household
4618;34516;3463;5186.0;
4619;34517;3463;2552.0;Insurance payment
4620;34518;3464;2802.0;Household
4621;34519;3464;1852.0;
4622;34520;3465;4543.0;Household
4623;34521;3466;2499.0;Household
4624;34522;3466;105.0;
4625;34523;3466;742.0;Insurance payment
4626;34524;3467;2274.0;Leasing
4627;34525;3467;2899.0;Household
4628;34526;3467;618.0;
4629;34527;3467;40.0;Insurance payment
4630;34528;3467;5.0;
4631;34529;3468;3907.0;Household
4632;34530;3468;149.0;
4633;34531;3468;1629.0;Leasing
4634;34532;3469;2554.0;Household
4635;34533;3470;2492.0;Household
4636;34534;3471;5446.0;Household
4637;34535;3471;846.0;
4638;34536;3472;9623.0;Household
4639;34537;3472;138.0;
4640;34538;3472;227.0;Insurance payment
4641;34542;3474;915.0;Household
4642;34543;3474;240.0;
4643;34544;3474;1047.0;Insurance payment
4644;34547;3476;860.0;Household
4645;34548;3476;5447.0;
4646;34549;3477;2132.0;Household
4647;34550;3478;4906.0;Household
4648;34551;3479;7650.0;Household
4649;34552;3479;1506.0;
4650;34558;3482;3026.0;Household
4651;34559;3483;2173.0;Household
4652;34560;3484;6634.0;Household
4653;34561;3485;399.0;Household
4654;34562;3485;5428.0;
4655;34563;3486;2084.0;Household
4656;34564;3487;324.0;Household
4657;34565;3487;7951.0;
4658;34568;3489;3373.0;Household
4659;34569;3489;1837.0;Loan payment
4660;34570;3491;1542.0;Household
4661;34571;3491;776.0;
4662;34572;3491;4953.0;Insurance payment
4663;34573;3492;4485.0;Household
4664;34574;3492;4962.0;
4665;34575;3493;2277.0;Household
4666;34576;3494;3599.0;Household
4667;34577;3495;5079.0;Household
4668;34578;3497;1611.0;Household
4669;34579;3497;5650.0;
4670;34580;3497;118.0;Insurance payment
4671;34581;3498;884.0;Household
4672;34582;3498;2347.0;
4673;34585;3501;7590.0;Household
4674;34586;3501;2225.0;
4675;34587;3501;7304.0;Loan payment
4676;34588;3502;5258.0;Household
4677;34589;3504;3360.0;Household
4678;34590;3505;3823.0;Household
4679;34591;3506;3562.0;Household
4680;34592;3506;4084.0;
4681;34593;3507;557.0;Household
4682;34594;3507;2700.0;
4683;34595;3509;3027.0;Household
4684;34596;3511;2313.0;Household
4685;34597;3512;2063.0;Loan payment
4686;34598;3513;4507.0;Household
4687;34599;3513;2185.0;
4688;34600;3514;2266.0;Household
4689;34601;3515;2563.0;Household
4690;34602;3518;3438.0;Household
4691;34603;3522;2423.0;Household
4692;34604;3524;3060.0;Household
4693;34605;3525;3084.0;Household
4694;34606;3526;4559.0;Household
4695;34607;3527;3414.0;Household
4696;34608;3528;7655.0;Household
4697;34609;3530;1977.0;Household
4698;34610;3531;2868.0;Household
4699;34611;3533;2127.0;Household
4700;34612;3534;2189.0;Household
4701;34613;3534;4075.0;
4702;34614;3535;2131.0;Household
4703;34615;3536;2589.0;Household
4704;34616;3537;646.0;Household
4705;34617;3537;3772.0;
4706;34618;3537;50.0;Insurance payment
4707;34619;3537;27.0;
4708;34620;3540;2565.0;Household
4709;34621;3541;1691.0;Household
4710;34622;3542;2267.0;Household
4711;34623;3543;2094.0;Household
4712;34624;3544;10975.0;Household
4713;34625;3545;7358.0;Household
4714;34626;3546;1658.0;Household
4715;34627;3546;4795.0;
4716;34628;3547;2684.0;Household
4717;34629;3548;3586.0;Household
4718;34630;3549;3265.0;Household
4719;34631;3550;5262.0;Household
4720;34632;3550;936.0;
4721;34633;3550;2564.0;Insurance payment
4722;34634;3551;1769.0;Household
4723;34635;3551;133.0;
4724;34636;3551;290.0;Insurance payment
4725;34637;3552;6694.0;Household
4726;34638;3552;352.0;
4727;34639;3552;602.0;Insurance payment
4728;34640;3555;2054.8;Leasing
4729;34641;3555;12578.0;Household
4730;34642;3556;2913.8;Loan payment
4731;34643;3556;4240.0;Household
4732;34644;3556;984.0;
4733;34645;3557;2262.0;Household
4734;34646;3558;1580.0;Household
4735;34647;3558;152.0;
4736;34648;3558;3231.0;Insurance payment
4737;34649;3559;4418.0;Household
